datetime,trade_code,open,high,low,close,volume,amount,chg,pctchg
2007/6/14,000001.SH,4162.207,4179.725,4085.785,4115.209,13838560400,1.85907E+11,-61.271,-1.467049
2007/6/15,000001.SH,4085.656,4152.543,4067.357,4132.869,10866553200,1.52E+11,17.66,0.42914
2007/6/18,000001.SH,4195.391,4267.74,4193.314,4253.348,12897774800,1.82221E+11,120.479,2.915142
2007/6/19,000001.SH,4247.745,4280.85,4209.575,4269.524,12458181400,1.79302E+11,16.176,0.380312
2007/6/20,000001.SH,4269.455,4311.997,4164.275,4181.323,13521277500,1.9192E+11,-88.201,-2.065827
2007/6/21,000001.SH,4170.894,4256.542,4147.054,4230.823,11291985600,1.61783E+11,49.5,1.183836
2007/6/22,000001.SH,4230.967,4249.431,4024.489,4091.445,11969203700,1.67519E+11,-139.378,-3.294347
2007/6/25,000001.SH,4102.787,4131.13,3912.422,3941.081,10160665500,1.40594E+11,-150.364,-3.675083
2007/6/26,000001.SH,3863.248,3976.191,3818.853,3973.371,9381746900,1.22452E+11,32.29,0.819318
2007/6/27,000001.SH,3985.716,4090.715,3948.287,4078.599,9511348100,1.26426E+11,105.228,2.648331
2007/6/28,000001.SH,4080.194,4113.283,3912.814,3914.204,9783161000,1.27379E+11,-164.395,-4.030673
2007/6/29,000001.SH,3824.29,3919.345,3779.813,3820.703,8609998500,1.04761E+11,-93.501,-2.388762
2007/7/2,000001.SH,3800.233,3859.861,3724.187,3836.294,7425406000,89585502319,15.591,0.408066
2007/7/3,000001.SH,3854.716,3906.761,3821.463,3899.724,6974921700,85506976105,63.43,1.653419
2007/7/4,000001.SH,3906.012,3916.475,3800.275,3816.165,5647477700,72263450687,-83.559,-2.14269
2007/7/5,000001.SH,3769.639,3778.399,3614.531,3615.872,6340593600,73755081221,-200.293,-5.248541
2007/7/6,000001.SH,3599.818,3785.346,3563.544,3781.348,8073724100,92306322869,165.476,4.576379
2007/7/9,000001.SH,3809.67,3900.904,3782.733,3883.216,8348053900,99410612150,101.868,2.69396
2007/7/10,000001.SH,3895.909,3929.416,3841.801,3853.021,7656333400,93739497988,-30.195,-0.777577
2007/7/11,000001.SH,3837.796,3879.292,3812.138,3865.723,5135388000,62299661081,12.702,0.329663
2007/7/12,000001.SH,3874.039,3925.604,3861.037,3915.991,5515836300,70286328137,50.268,1.300352
2007/7/13,000001.SH,3920.827,3935.506,3878.184,3914.395,4602447100,56375761355,-1.596,-0.040756
2007/7/16,000001.SH,3920.653,3931.868,3820.574,3821.916,4761528000,58881864137,-92.479,-2.362536
2007/7/17,000001.SH,3809.558,3919.777,3767.222,3896.191,4871222300,60523645457,74.275,1.943397
2007/7/18,000001.SH,3880.852,3971.61,3861.907,3930.06,6287183400,80028948085,33.869,0.869285
2007/7/19,000001.SH,3918.539,3947.33,3887.589,3912.941,4873759500,62965662464,-17.119,-0.435591
2007/7/20,000001.SH,3918.409,4062.116,3918.409,4058.853,8311064600,1.04714E+11,145.912,3.72896
2007/7/23,000001.SH,4091.242,4220.322,4091.242,4213.361,12166896400,1.54333E+11,154.508,3.806691
2007/7/24,000001.SH,4238.32,4284.829,4192.72,4210.329,11098925200,1.41619E+11,-3.032,-0.071962
2007/7/25,000001.SH,4212.95,4325.378,4212.23,4323.966,9395004300,1.25683E+11,113.637,2.699005
2007/7/26,000001.SH,4347.778,4371.512,4304.193,4346.458,9921066900,1.32786E+11,22.492,0.520171
2007/7/27,000001.SH,4315.373,4357.343,4268.788,4345.357,10024581300,1.37559E+11,-1.101,-0.025331
2007/7/30,000001.SH,4348.607,4450.188,4345.793,4440.769,11258976800,1.5351E+11,95.412,2.195723
2007/7/31,000001.SH,4432.265,4476.626,4379.199,4471.032,10856141000,1.50412E+11,30.263,0.681481
2007/8/1,000001.SH,4488.774,4502.296,4284.871,4300.563,12629287400,1.71069E+11,-170.469,-3.812744
2007/8/2,000001.SH,4316.567,4431.85,4290.809,4407.73,9827857800,1.40923E+11,107.167,2.49193
2007/8/3,000001.SH,4440.976,4562.688,4438.963,4560.774,11511667200,1.73673E+11,153.044,3.472173
2007/8/6,000001.SH,4600.118,4629.968,4564.313,4628.108,11170797900,1.67699E+11,67.334,1.476372
2007/8/7,000001.SH,4642.01,4687.435,4581.294,4651.225,11618108500,1.80147E+11,23.117,0.499491
2007/8/8,000001.SH,4614.586,4711.316,4568.695,4663.162,11890916300,1.58919E+11,11.937,0.256642
2007/8/9,000001.SH,4658.592,4768.886,4658.592,4754.095,9766019800,1.38091E+11,90.933,1.950029
2007/8/10,000001.SH,4745.181,4769.619,4640.766,4749.369,10186705800,1.47223E+11,-4.726,-0.099409
2007/8/13,000001.SH,4768.619,4872.548,4728.892,4820.064,11418471400,1.61693E+11,70.695,1.488514
2007/8/14,000001.SH,4820.15,4876.851,4789.895,4872.785,8856820800,1.28066E+11,52.721,1.093782
2007/8/15,000001.SH,4875.511,4916.31,4762.718,4869.883,9050967500,1.31311E+11,-2.902,-0.059555
2007/8/16,000001.SH,4845.016,4845.016,4710.31,4765.448,9053841100,1.28304E+11,-104.435,-2.144507
2007/8/17,000001.SH,4733.137,4814.369,4646.433,4656.574,9115904800,1.33778E+11,-108.874,-2.284654
2007/8/20,000001.SH,4773.832,4906.003,4758.397,4904.855,9915293700,1.45314E+11,248.281,5.331838
2007/8/21,000001.SH,4944.214,4982.981,4917.821,4955.207,10420410900,1.55845E+11,50.352,1.026575
2007/8/22,000001.SH,4876.345,4999.195,4861.271,4980.075,10811093800,1.62198E+11,24.868,0.501856
2007/8/23,000001.SH,5002.841,5050.383,4968.327,5032.494,9930942800,1.53368E+11,52.419,1.052575
2007/8/24,000001.SH,5070.651,5125.359,5052.241,5107.668,10899563600,1.65331E+11,75.174,1.493772
2007/8/27,000001.SH,5144.824,5192.061,5092.076,5150.118,11615424400,1.76177E+11,42.45,0.831103
2007/8/28,000001.SH,5134.141,5209.507,5058.446,5194.689,10543673900,1.66942E+11,44.571,0.865436
2007/8/29,000001.SH,5147.713,5204.526,5063.412,5109.427,10082413900,1.61872E+11,-85.262,-1.64133
2007/8/30,000001.SH,5144.111,5186.526,5109.662,5167.884,10121058400,1.55043E+11,58.457,1.144101
2007/8/31,000001.SH,5184.091,5235.157,5158.368,5218.825,10355626100,1.56775E+11,50.941,0.985723
2007/9/3,000001.SH,5257.777,5327.538,5257.777,5321.055,12577964900,1.88862E+11,102.23,1.95887
2007/9/4,000001.SH,5333.4,5357.926,5264.996,5294.045,12042636800,1.86425E+11,-27.01,-0.507606
2007/9/5,000001.SH,5296.07,5337.929,5223.67,5310.716,9624062400,1.50817E+11,16.671,0.314901
2007/9/6,000001.SH,5336.669,5412.319,5314.337,5393.66,10698796600,1.65201E+11,82.944,1.561823
2007/9/7,000001.SH,5381.186,5405.358,5269.25,5277.176,11984102900,1.86646E+11,-116.484,-2.159647
2007/9/10,000001.SH,5208.318,5356.856,5169.905,5355.287,10236823500,1.53002E+11,78.111,1.480167
2007/9/11,000001.SH,5362.941,5395.038,5093.923,5113.968,11005526200,1.69973E+11,-241.319,-4.506182
2007/9/12,000001.SH,5092.576,5192.302,5025.336,5172.627,9705885500,1.49243E+11,58.659,1.147035
2007/9/13,000001.SH,5193.409,5276.771,5178.871,5273.592,8655021600,1.40653E+11,100.965,1.95191
2007/9/14,000001.SH,5290.256,5324.439,5201.854,5312.182,9467391200,1.52131E+11,38.59,0.731759
2007/9/17,000001.SH,5309.057,5427.171,5307.774,5421.392,10563860900,1.67122E+11,109.21,2.055841
2007/9/18,000001.SH,5446.732,5458.578,5339.917,5425.208,10269099400,1.67849E+11,3.816,0.070388
2007/9/19,000001.SH,5439.018,5447.36,5336.07,5395.265,8972550000,1.50249E+11,-29.943,-0.551924
2007/9/20,000001.SH,5408.484,5482.425,5396.109,5470.065,8654720500,1.43185E+11,74.8,1.386401
2007/9/21,000001.SH,5482.507,5489.074,5363.347,5454.674,9283880900,1.50684E+11,-15.391,-0.281368
2007/9/24,000001.SH,5469.837,5506.064,5404.419,5485.013,8179847100,1.4185E+11,30.339,0.556202
2007/9/25,000001.SH,5500.269,5509.234,5396.482,5425.88,9650957900,1.4171E+11,-59.133,-1.078083
2007/9/26,000001.SH,5407.829,5463.899,5320.02,5338.52,6360858500,1.05529E+11,-87.36,-1.610061
2007/9/27,000001.SH,5338.108,5411.189,5306.823,5409.403,5888430000,96153707823,70.883,1.327765
2007/9/28,000001.SH,5461.58,5560.417,5461.58,5552.301,8063128500,1.38812E+11,142.898,2.641659
2007/10/8,000001.SH,5683.31,5729.963,5620,5692.755,9598308300,1.5588E+11,140.454,2.529654
2007/10/9,000001.SH,5678.913,5725.407,5628.35,5715.892,8328903000,1.62493E+11,23.137,0.406429
2007/10/10,000001.SH,5742.648,5860.859,5727.238,5771.464,9244534400,1.65451E+11,55.572,0.972237
2007/10/11,000001.SH,5798.386,5914.772,5755.99,5913.23,9470965700,1.77989E+11,141.766,2.456327
2007/10/12,000001.SH,5950.902,5959.364,5658.812,5903.264,11914843200,2.19295E+11,-9.966,-0.168537
2007/10/15,000001.SH,5934.775,6039.042,5866.131,6030.086,9870744200,1.9347E+11,126.822,2.148337
2007/10/16,000001.SH,6056.946,6124.044,6040.713,6092.057,8815215900,1.63548E+11,61.971,1.027697
2007/10/17,000001.SH,6057.428,6088.892,5982.203,6036.281,7131258800,1.33701E+11,-55.776,-0.915553
2007/10/18,000001.SH,6031.916,6055.473,5804.973,5825.282,6980542500,1.30347E+11,-210.999,-3.495513
2007/10/19,000001.SH,5869.124,5932.11,5766.861,5818.047,5522489200,1.03272E+11,-7.235,-0.1242
2007/10/22,000001.SH,5742.791,5804.836,5654.907,5667.332,5443367400,95560238034,-150.715,-2.590474
2007/10/23,000001.SH,5660.066,5776.016,5574.84,5773.387,5845396800,1.01206E+11,106.055,1.871339
2007/10/24,000001.SH,5804.015,5906.695,5793.557,5843.109,6029283100,1.08657E+11,69.722,1.207645
2007/10/25,000001.SH,5794.223,5819.884,5546.041,5562.394,7171444800,1.19754E+11,-280.715,-4.804206
2007/10/26,000001.SH,5498.858,5628.834,5462.013,5589.631,5151917500,87405045020,27.237,0.489663
2007/10/29,000001.SH,5641.983,5750.254,5617.976,5747.997,5016440200,82105126018,158.366,2.83321
2007/10/30,000001.SH,5769.203,5899.65,5701.337,5897.193,5427882000,90650586780,149.196,2.595617
2007/10/31,000001.SH,5984.713,6002.118,5871.48,5954.765,7102956400,1.19458E+11,57.572,0.976261
2007/11/1,000001.SH,5978.939,6005.131,5912.502,5914.285,6488510300,1.10768E+11,-40.48,-0.679792
2007/11/2,000001.SH,5812.465,5860.594,5740.403,5777.809,5954159600,1.0603E+11,-136.476,-2.307565
2007/11/5,000001.SH,5748.176,5787.228,5603.47,5634.452,6413259700,1.54901E+11,-143.357,-2.481165
2007/11/6,000001.SH,5593.347,5649.752,5510.161,5536.569,4506803900,83589505627,-97.883,-1.737223
2007/11/7,000001.SH,5565.648,5610.953,5469.761,5601.783,4273032800,76304024271,65.214,1.177877
2007/11/8,000001.SH,5559.151,5559.151,5328.201,5330.023,4892466200,83761375849,-271.76,-4.851313
2007/11/9,000001.SH,5276.008,5382.697,5217.629,5315.54,4734126200,80762049342,-14.483,-0.271725
2007/11/12,000001.SH,5181.175,5250.085,5032.578,5187.735,5258270300,87430687524,-127.805,-2.404365
2007/11/13,000001.SH,5239.343,5311.698,5085.444,5158.118,4923731600,83044466239,-29.617,-0.570904
2007/11/14,000001.SH,5246.574,5414.609,5165.063,5412.694,5099288000,88064090070,254.576,4.935444
2007/11/15,000001.SH,5391.017,5453.74,5338.905,5365.267,4781941900,80951217494,-47.427,-0.876218
2007/11/16,000001.SH,5273.082,5335.513,5224.313,5316.274,3738733100,61636813413,-48.993,-0.913151
2007/11/19,000001.SH,5325.302,5333.088,5240.424,5269.817,4109773100,63156668415,-46.457,-0.873864
2007/11/20,000001.SH,5230.742,5338.173,5158.542,5293.703,4905739800,79327370646,23.886,0.453261
2007/11/21,000001.SH,5307.793,5344.93,5206.574,5214.225,4123160900,66088548440,-79.478,-1.501369
2007/11/22,000001.SH,5113.882,5154.858,4969.894,4984.161,4037033000,64731749501,-230.064,-4.412238
2007/11/23,000001.SH,4946.258,5034.225,4896.988,5032.13,3087296200,50207938687,47.969,0.962429
2007/11/26,000001.SH,5102.526,5124.888,4952.429,4958.849,3675579700,60473397752,-73.281,-1.456262
2007/11/27,000001.SH,4919.913,4947.076,4857.038,4861.111,3083386400,52767856408,-97.738,-1.970982
2007/11/28,000001.SH,4870.842,4907.756,4778.727,4803.394,3275675700,53258090316,-57.717,-1.187321
2007/11/29,000001.SH,4870.861,5011.194,4814.783,5003.333,5007154500,81196484501,199.939,4.162453
2007/11/30,000001.SH,4993.74,4993.74,4861.864,4871.778,4331466200,70500393741,-131.555,-2.629347
2007/12/3,000001.SH,4838.564,4899.667,4798.014,4868.611,5375077500,70035318131,-3.167,-0.065007
2007/12/4,000001.SH,4882.149,4971.404,4882.149,4915.889,4283576600,60774976314,47.278,0.971078
2007/12/5,000001.SH,4917.365,5052.748,4893.323,5042.654,5429978600,79741842432,126.765,2.578679
2007/12/6,000001.SH,5055.835,5065.51,4995.472,5035.073,4315931100,64467198030,-7.581,-0.150338
2007/12/7,000001.SH,5038.478,5096.799,5021.366,5091.756,4996157400,71663449303,56.683,1.125763
2007/12/10,000001.SH,5010.826,5168.764,4990.718,5161.919,6881788900,1.07482E+11,70.163,1.377973
2007/12/11,000001.SH,5180.541,5209.705,5103.747,5175.076,6684842700,1.06438E+11,13.157,0.254886
2007/12/12,000001.SH,5148.254,5149.931,5054.565,5095.543,7215622700,1.12955E+11,-79.533,-1.536847
2007/12/13,000001.SH,5078.182,5095.152,4954.357,4958.043,6728332400,1.05089E+11,-137.5,-2.698437
2007/12/14,000001.SH,4899.75,5011.201,4860.156,5007.911,5305272700,81629334250,49.868,1.0058
2007/12/17,000001.SH,5007.285,5007.346,4874.624,4876.761,6354672200,1.01523E+11,-131.15,-2.618856
2007/12/18,000001.SH,4856.471,4905.492,4812.156,4836.174,4055804700,64859941016,-40.587,-0.832253
2007/12/19,000001.SH,4878.066,4960.417,4868.354,4941.784,5627577500,86406307943,105.61,2.183751
2007/12/20,000001.SH,4965.29,5050.785,4923.295,5043.535,5774268900,87842464925,101.751,2.058993
2007/12/21,000001.SH,5017.195,5112.388,5013.759,5101.779,6614270500,1.03478E+11,58.244,1.154825
2007/12/24,000001.SH,5132.913,5284.34,5104.645,5234.262,8508042200,1.40185E+11,132.483,2.5968
2007/12/25,000001.SH,5233.175,5254.405,5178.801,5201.181,7102362400,1.25074E+11,-33.081,-0.632009
2007/12/26,000001.SH,5209.035,5262.592,5158.756,5233.351,7445862800,1.22852E+11,32.17,0.618513
2007/12/27,000001.SH,5248.222,5316.523,5203.502,5308.889,8732418400,1.47038E+11,75.538,1.443396
2007/12/28,000001.SH,5320.007,5336.499,5248.692,5261.563,7718703800,1.3368E+11,-47.326,-0.891448
2008/1/2,000001.SH,5265,5295.016,5201.892,5272.814,7656660900,1.33028E+11,11.251,0.213834
2008/1/3,000001.SH,5269.801,5321.457,5211.046,5319.861,9851032300,1.7043E+11,47.047,0.892256
2008/1/4,000001.SH,5328.411,5372.461,5318.461,5361.574,8087523800,1.45545E+11,41.713,0.784099
2008/1/7,000001.SH,5357.45,5403.349,5332.597,5393.343,9193300100,1.62226E+11,31.769,0.592531
2008/1/8,000001.SH,5414.558,5480.07,5344.648,5386.531,10247786300,1.84601E+11,-6.812,-0.126304
2008/1/9,000001.SH,5365.222,5437.764,5346.846,5435.807,7680586200,1.39449E+11,49.276,0.9148
2008/1/10,000001.SH,5449.16,5483.827,5407.307,5456.541,9655328500,1.74138E+11,20.734,0.381434
2008/1/11,000001.SH,5471.387,5500.061,5423.807,5484.677,8772475000,1.55875E+11,28.136,0.515638
2008/1/14,000001.SH,5507.578,5522.778,5456.929,5497.901,7871409000,1.42251E+11,13.224,0.241108
2008/1/15,000001.SH,5503.931,5505.035,5405.595,5443.791,8071950600,1.51531E+11,-54.11,-0.984194
2008/1/16,000001.SH,5395.277,5396.044,5288.765,5290.606,8927834100,1.61955E+11,-153.185,-2.81394
2008/1/17,000001.SH,5235.908,5312.287,5039.786,5151.626,9894195200,1.7474E+11,-138.98,-2.62692
2008/1/18,000001.SH,5141.371,5187.605,5093.134,5180.514,6863562500,1.18367E+11,28.888,0.560755
2008/1/21,000001.SH,5188.795,5200.926,4891.285,4914.435,7564395800,1.30342E+11,-266.079,-5.136151
2008/1/22,000001.SH,4817.997,4817.997,4511.953,4559.751,9249135100,1.54837E+11,-354.684,-7.217188
2008/1/23,000001.SH,4572.902,4705.073,4510.504,4703.047,8796397300,1.40348E+11,143.296,3.142628
2008/1/24,000001.SH,4753.445,4767.799,4625.46,4717.734,9003815800,1.49236E+11,14.687,0.312287
2008/1/25,000001.SH,4716.977,4806.889,4657.709,4761.688,7792837000,1.29423E+11,43.954,0.931676
2008/1/28,000001.SH,4720.564,4720.564,4409.079,4419.294,6935025700,1.08808E+11,-342.394,-7.190601
2008/1/29,000001.SH,4426.267,4517.601,4389.517,4457.944,5035622000,79564816524,38.65,0.874574
2008/1/30,000001.SH,4505.635,4554.343,4330.697,4417.849,5508003700,92566887273,-40.095,-0.899406
2008/1/31,000001.SH,4408.024,4487.318,4368.296,4383.393,4514155800,76189312094,-34.456,-0.779927
2008/2/1,000001.SH,4388.254,4411.704,4195.753,4320.767,5930714200,96452528237,-62.626,-1.428711
2008/2/4,000001.SH,4415.023,4672.214,4415.023,4672.17,6337457800,1.09192E+11,351.403,8.132885
2008/2/5,000001.SH,4622.539,4662.971,4550.429,4599.696,5261968400,93410147326,-72.474,-1.551185
2008/2/13,000001.SH,4525.026,4547.539,4454.642,4490.721,3691415100,61549818317,-108.975,-2.369178
2008/2/14,000001.SH,4527.054,4576.983,4507.943,4552.316,3491300500,57516976567,61.595,1.371606
2008/2/15,000001.SH,4523.792,4523.792,4431.463,4497.127,4138651600,66980796512,-55.189,-1.212328
2008/2/18,000001.SH,4546.752,4601.224,4517.596,4568.151,5582461000,92538618784,71.024,1.579319
2008/2/19,000001.SH,4582.284,4665.554,4544.944,4664.295,6066318800,1.03357E+11,96.144,2.104659
2008/2/20,000001.SH,4682.588,4695.802,4556.814,4567.026,6647465300,1.14783E+11,-97.269,-2.085396
2008/2/21,000001.SH,4534.169,4568.208,4452.675,4527.177,6130914800,1.00296E+11,-39.849,-0.872537
2008/2/22,000001.SH,4500.385,4500.385,4333.033,4370.285,6760198300,1.09825E+11,-156.892,-3.465559
2008/2/25,000001.SH,4370.188,4391.333,4182.774,4192.533,5881193500,93047459921,-177.752,-4.067286
2008/2/26,000001.SH,4302.735,4331.64,4123.305,4238.179,5568663100,89872770426,45.646,1.088745
2008/2/27,000001.SH,4256.532,4360.7,4222.459,4334.047,5052499100,82967322693,95.868,2.262009
2008/2/28,000001.SH,4343.277,4344.926,4265.498,4299.513,4792225300,75527784888,-34.534,-0.796807
2008/2/29,000001.SH,4293.533,4364.814,4275.899,4348.543,4783538300,75515513728,49.03,1.140362
2008/3/3,000001.SH,4323.698,4456.963,4279.345,4438.265,7851384000,1.2533E+11,89.722,2.063266
2008/3/4,000001.SH,4454.18,4472.151,4321.266,4335.446,8695651500,1.35912E+11,-102.819,-2.316649
2008/3/5,000001.SH,4316.25,4352.822,4210.963,4292.654,7410968000,1.13544E+11,-42.792,-0.987026
2008/3/6,000001.SH,4310.354,4427.498,4260.787,4360.986,8493214500,1.33187E+11,68.332,1.591836
2008/3/7,000001.SH,4315.808,4341.295,4265.829,4300.515,5674740200,92203521887,-60.471,-1.386636
2008/3/10,000001.SH,4265.611,4265.611,4120.53,4146.299,6568220500,97355257733,-154.216,-3.585989
2008/3/11,000001.SH,4121.653,4165.915,4063.47,4165.878,5133343900,79620807574,19.579,0.472204
2008/3/12,000001.SH,4254.673,4272.979,4068.781,4070.116,5722445800,88663903703,-95.762,-2.298723
2008/3/13,000001.SH,4033.319,4055.446,3902.248,3971.257,6365340000,96343796125,-98.859,-2.428899
2008/3/14,000001.SH,3956.746,4000.78,3891.7,3962.673,4140725700,64286805172,-8.584,-0.216153
2008/3/17,000001.SH,3941.258,3941.258,3812.999,3820.048,4910027300,73613176802,-142.625,-3.599212
2008/3/18,000001.SH,3789.565,3862.772,3607.25,3668.897,5786100100,79535892251,-151.151,-3.956783
2008/3/19,000001.SH,3746.047,3813.885,3677.817,3761.605,6158664300,88277827839,92.708,2.526863
2008/3/20,000001.SH,3721.504,3857.62,3516.33,3804.054,7326269400,1.06244E+11,42.449,1.128481
2008/3/21,000001.SH,3790.111,3838.058,3746.395,3796.576,6509346400,96409712739,-7.478,-0.19658
2008/3/24,000001.SH,3830.346,3840.479,3624.936,3626.188,5895967800,88537601514,-170.388,-4.487939
2008/3/25,000001.SH,3559.942,3659.21,3521.528,3629.619,5276533600,77829673420,3.431,0.094617
2008/3/26,000001.SH,3644.13,3698.325,3591.108,3606.857,4625181800,70507849570,-22.762,-0.627118
2008/3/27,000001.SH,3541.276,3541.276,3407.896,3411.493,5506986600,76938808872,-195.364,-5.416461
2008/3/28,000001.SH,3378.628,3590.753,3357.229,3580.146,6329168400,90291919963,168.653,4.943671
2008/3/31,000001.SH,3465.908,3555.824,3445.556,3472.713,4711346900,66825473210,-107.433,-3.000799
2008/4/1,000001.SH,3461.085,3493.133,3308.902,3329.162,5483137600,73093942416,-143.551,-4.133685
2008/4/2,000001.SH,3370.604,3464.531,3283.64,3347.882,6548728600,86430288924,18.72,0.562304
2008/4/3,000001.SH,3323.426,3456.948,3271.29,3446.244,5088922400,66413044107,98.362,2.938037
2008/4/7,000001.SH,3418.516,3613.48,3386.512,3599.618,6099453700,84589696350,153.374,4.450468
2008/4/8,000001.SH,3604.263,3656.961,3563.85,3612.539,6548482300,92719515545,12.921,0.358955
2008/4/9,000001.SH,3585.847,3606.887,3413.072,3413.907,5985204900,81203386749,-198.632,-5.498404
2008/4/10,000001.SH,3378.139,3474.312,3344.87,3471.743,4545515000,59699251858,57.836,1.694129
2008/4/11,000001.SH,3498.555,3517.818,3462.136,3492.893,4328424400,58985569081,21.15,0.609204
2008/4/14,000001.SH,3419.047,3427.884,3285.298,3296.672,5031170600,66952393975,-196.221,-5.617721
2008/4/15,000001.SH,3282.572,3349.76,3212.15,3348.353,4466845700,59030368651,51.681,1.567672
2008/4/16,000001.SH,3349.931,3363.216,3283.078,3291.599,4009118400,53205727029,-56.754,-1.694983
2008/4/17,000001.SH,3286.414,3352.951,3180.199,3222.741,4584330500,62507958609,-68.858,-2.091932
2008/4/18,000001.SH,3200.57,3203.71,3078.174,3094.668,4366534300,54581267325,-128.073,-3.974039
2008/4/21,000001.SH,3305.152,3305.168,3073.563,3116.977,5995529300,79571085184,22.309,0.720885
2008/4/22,000001.SH,3076.715,3148.731,2990.788,3147.793,4878741300,58797233746,30.816,0.98865
2008/4/23,000001.SH,3116.412,3296.717,3089.893,3278.33,6623512500,86113923613,130.537,4.146937
2008/4/24,000001.SH,3539.868,3593.197,3461.643,3583.028,14206628700,1.89595E+11,304.698,9.294305
2008/4/25,000001.SH,3572.547,3658.551,3527.838,3557.749,12962102100,1.84723E+11,-25.279,-0.705521
2008/4/28,000001.SH,3497.383,3530.905,3460.255,3474.722,7574497500,1.09162E+11,-83.027,-2.333695
2008/4/29,000001.SH,3457.351,3544.229,3453.279,3523.405,6717525000,99574311142,48.683,1.401062
2008/4/30,000001.SH,3545.573,3705.093,3543.019,3693.106,10761770800,1.56313E+11,169.701,4.816392
2008/5/5,000001.SH,3739.797,3768.216,3696.697,3761.009,9969691600,1.47567E+11,67.903,1.838642
2008/5/6,000001.SH,3735.849,3786.024,3680.99,3733.503,9893225000,1.48302E+11,-27.506,-0.731346
2008/5/7,000001.SH,3716.446,3774.066,3577.991,3579.147,9049714300,1.33547E+11,-154.356,-4.134348
2008/5/8,000001.SH,3538.916,3658.047,3523.025,3656.839,7517324200,1.08817E+11,77.692,2.170685
2008/5/9,000001.SH,3682.955,3693.16,3552.473,3613.494,8789842500,1.28934E+11,-43.345,-1.185313
2008/5/12,000001.SH,3548.614,3668.857,3521.878,3626.982,7989122000,1.16712E+11,13.488,0.373268
2008/5/13,000001.SH,3515.711,3615.06,3508.32,3560.243,9074717700,1.22656E+11,-66.739,-1.84007
2008/5/14,000001.SH,3549.668,3661.971,3549.668,3657.432,8859207800,1.22319E+11,97.189,2.729842
2008/5/15,000001.SH,3676.839,3706.722,3636.224,3637.324,8395532200,1.12578E+11,-20.108,-0.549785
2008/5/16,000001.SH,3637.636,3661.071,3582.5,3624.233,6481285300,89546567714,-13.091,-0.359907
2008/5/19,000001.SH,3615.594,3624.844,3563.609,3604.761,4845016500,67598479751,-19.472,-0.537272
2008/5/20,000001.SH,3601.549,3632.006,3432.382,3443.162,6637705300,88932320454,-161.599,-4.482932
2008/5/21,000001.SH,3414.344,3560.528,3355.084,3544.186,7364107600,96569945258,101.024,2.934047
2008/5/22,000001.SH,3493.067,3558.019,3469.792,3485.63,6850470300,93894974589,-58.556,-1.652171
2008/5/23,000001.SH,3473.801,3521.393,3435.841,3473.091,5995055900,76183956591,-12.539,-0.359734
2008/5/26,000001.SH,3442.291,3443.988,3361.985,3364.544,5277659600,67226185653,-108.547,-3.125372
2008/5/27,000001.SH,3355.114,3383.679,3333.951,3375.407,4249931100,55213458044,10.863,0.322867
2008/5/28,000001.SH,3382.774,3486.332,3354.254,3459.026,5247676000,68719496471,83.619,2.477301
2008/5/29,000001.SH,3447.768,3481.734,3400.773,3401.437,5143993300,67304826867,-57.589,-1.664891
2008/5/30,000001.SH,3414.254,3450.493,3390.883,3433.354,4849540700,64903877746,31.917,0.938339
2008/6/2,000001.SH,3426.195,3483.61,3400.723,3459.044,4918607800,61959616293,25.69,0.748248
2008/6/3,000001.SH,3456.58,3469.063,3409.226,3436.398,5664249400,69390159037,-22.646,-0.65469
2008/6/4,000001.SH,3424.037,3428.467,3341.739,3369.913,4803815600,59171321561,-66.485,-1.934729
2008/6/5,000001.SH,3355.928,3376.341,3326.537,3351.645,4183466300,53340180661,-18.268,-0.542091
2008/6/6,000001.SH,3362.005,3371.283,3312.721,3329.67,3476321700,42763182367,-21.975,-0.655648
2008/6/10,000001.SH,3202.113,3215.501,3045.058,3072.333,5090954600,60727533560,-257.337,-7.728604
2008/6/11,000001.SH,3042.158,3064.2,2992.351,3024.24,4693934500,54181027506,-48.093,-1.565358
2008/6/12,000001.SH,3011.558,3031.064,2900.116,2957.532,4953582400,56831225894,-66.708,-2.205777
2008/6/13,000001.SH,2960.905,2976.45,2865.5,2868.8,4106943000,45180876477,-88.732,-3.000204
2008/6/16,000001.SH,2876.294,2917.81,2811.716,2874.103,4038592400,43220736527,5.303,0.184851
2008/6/17,000001.SH,2873.129,2893.471,2769.118,2794.751,4329814700,43840532560,-79.352,-2.760931
2008/6/18,000001.SH,2772.367,2945.422,2729.711,2941.115,6634980300,69029288629,146.364,5.237103
2008/6/19,000001.SH,2921.721,2921.721,2742.151,2748.874,5679582700,59626570997,-192.241,-6.536331
2008/6/20,000001.SH,2811.084,2917.325,2695.628,2831.736,7415683000,79217445723,82.862,3.014398
2008/6/23,000001.SH,2780.148,2813.137,2741.19,2760.417,4067003200,41900494874,-71.319,-2.518561
2008/6/24,000001.SH,2747.322,2817.168,2728.83,2803.019,4838723100,49942894586,42.602,1.543318
2008/6/25,000001.SH,2794.04,2910.481,2784.416,2905.014,6481910500,67510404559,101.995,3.638755
2008/6/26,000001.SH,2904.094,2931.306,2851.116,2901.85,6551922800,69186564916,-3.164,-0.108915
2008/6/27,000001.SH,2809.309,2822.264,2723.158,2748.432,6052991900,61718685224,-153.418,-5.286903
